gap_rank,approved_symbol,approved_name,target_id,biotype,association_score,literature_mentions,trial_mentions,literature_documents_mentioned,trial_documents_mentioned,literature_to_trial_gap_signal,evidence_strength_norm,literature_signal_norm,trial_signal_norm,underexploration_norm,literature_trial_gap_norm,gap_score,conservative_gap_score,gap_category,gap_interpretation_tier,text_coverage_status,symbol_ambiguity_flag,mention_match_quality,interpretation_note
462,HES4,hes family bHLH transcription factor 4,ENSG00000188290,protein_coding,0.3383062914097251,0,0,0,0,0,0.01417958898158278,0.0,0.0,1.0,0.0,0.005672,0.00709,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
463,PURA,purine rich element binding protein A,ENSG00000185129,protein_coding,0.3379851788730397,0,0,0,0,0,0.013583839676768461,0.0,0.0,1.0,0.0,0.005434,0.006792,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
464,TBX5,T-box transcription factor 5,ENSG00000089225,protein_coding,0.3375820678355322,0,0,0,0,0,0.012835961307281596,0.0,0.0,1.0,0.0,0.005134,0.006418,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
465,MAPK14,mitogen-activated protein kinase 14,ENSG00000112062,protein_coding,0.3368751347119413,0,0,0,0,0,0.011524412025286312,0.0,0.0,1.0,0.0,0.00461,0.005762,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
466,CSNK2B,casein kinase 2 beta,ENSG00000204435,protein_coding,0.3368264751097014,0,0,0,0,0,0.011434135499473252,0.0,0.0,1.0,0.0,0.004574,0.005717,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
467,FECH,ferrochelatase,ENSG00000066926,protein_coding,0.3365518567454565,0,0,0,0,0,0.010924645271290778,0.0,0.0,1.0,0.0,0.00437,0.005462,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
468,TPST2,tyrosylprotein sulfotransferase 2,ENSG00000128294,protein_coding,0.3363062178226262,0,0,0,0,0,0.010468919627496187,0.0,0.0,1.0,0.0,0.004188,0.005234,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
469,CTCF,CCCTC-binding factor,ENSG00000102974,protein_coding,0.3362905146276277,0,0,0,0,0,0.010439786017204078,0.0,0.0,1.0,0.0,0.004176,0.00522,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
470,FADS1,fatty acid desaturase 1,ENSG00000149485,protein_coding,0.3359182185978045,0,0,0,0,0,0.009749077696558306,0.0,0.0,1.0,0.0,0.0039,0.004875,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
471,SDCCAG8,SHH signaling and ciliogenesis regulator SDCCAG8,ENSG00000054282,protein_coding,0.3356381588885238,0,0,0,0,0,0.009229492323677202,0.0,0.0,1.0,0.0,0.003692,0.004615,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
472,BARHL2,BarH like homeobox 2,ENSG00000143032,protein_coding,0.3354736707651707,0,0,0,0,0,0.008924323032719839,0.0,0.0,1.0,0.0,0.00357,0.004462,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
473,GRIA1,glutamate ionotropic receptor AMPA type subunit 1,ENSG00000155511,protein_coding,0.3353907949231281,0,0,0,0,0,0.008770566266346314,0.0,0.0,1.0,0.0,0.003508,0.004385,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
474,MRPS17,mitochondrial ribosomal protein S17,ENSG00000239789,protein_coding,0.3353350867688459,0,0,0,0,0,0.008667212798653234,0.0,0.0,1.0,0.0,0.003467,0.004334,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
475,NME4,NME/NM23 nucleoside diphosphate kinase 4,ENSG00000103202,protein_coding,0.3344110213993561,0,0,0,0,0,0.006952825353183312,0.0,0.0,1.0,0.0,0.002781,0.003476,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
476,NKX2-3,NK2 homeobox 3,ENSG00000119919,protein_coding,0.3336482470041637,0,0,0,0,0,0.005537675635403305,0.0,0.0,1.0,0.0,0.002215,0.002769,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
477,PPP4R1,protein phosphatase 4 regulatory subunit 1,ENSG00000154845,protein_coding,0.3336296726270033,0,0,0,0,0,0.00550321521727426,0.0,0.0,1.0,0.0,0.002201,0.002752,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
478,AASS,aminoadipate-semialdehyde synthase,ENSG00000008311,protein_coding,0.3334932367784216,0,0,0,0,0,0.005250090369570359,0.0,0.0,1.0,0.0,0.0021,0.002625,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
479,TCF7L2,transcription factor 7 like 2,ENSG00000148737,protein_coding,0.3330098022515663,0,0,0,0,0,0.004353190527944362,0.0,0.0,1.0,0.0,0.001741,0.002177,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
480,PIM1,"Pim-1 proto-oncogene, serine/threonine kinase",ENSG00000137193,protein_coding,0.3325887737326484,0,0,0,0,0,0.003572070456951848,0.0,0.0,1.0,0.0,0.001429,0.001786,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
481,PTPRD,protein tyrosine phosphatase receptor type D,ENSG00000153707,protein_coding,0.3324935283896746,0,0,0,0,0,0.003395364970927739,0.0,0.0,1.0,0.0,0.001358,0.001698,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
482,PIK3C2A,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,ENSG00000011405,protein_coding,0.3324602747263935,0,0,0,0,0,0.003333670566259661,0.0,0.0,1.0,0.0,0.001333,0.001667,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
483,ECE1,endothelin converting enzyme 1,ENSG00000117298,protein_coding,0.3322772595460829,0,0,0,0,0,0.0029941286487563668,0.0,0.0,1.0,0.0,0.001198,0.001497,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
484,MAST2,microtubule associated serine/threonine kinase 2,ENSG00000086015,protein_coding,0.3322585928905993,0,0,0,0,0,0.0029594970297533996,0.0,0.0,1.0,0.0,0.001184,0.00148,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
